"","player_id","player","position","draft_team","position_rank_mean","overall_raw_points_rank","expected_ppr_17","expected_ppg","downside_ppr_17","median_ppr_17","upside_ppr_17","downside_ppg","median_ppg","upside_ppg","position_rank_floor","position_rank_median","position_rank_ceiling","player_key","espn_projected_ppr","projection_range","uncertainty_score","espn_difference","espn_position_rank","upside_headroom","downside_risk","total_uncertainty","upside_pct","downside_pct","uncertainty_pct","espn_adp","espn_position_adp_rank","ceiling_value_gap","ceiling_gap_vs_espn","median_value_gap","median_gap_vs_espn","floor_value_gap","floor_gap_vs_espn","mean_value_gap"
"187","00-0026498","Matthew Stafford","QB","LA",9,13,298.339599609375,17.5493882123162,255.190231323242,300.199981689453,322.057067871094,15.0111900778378,17.6588224523208,18.944533404182,9,10,13,"matthewstafford",292.84720263,66.8668365478516,0.222740974771355,5.49239697937497,9,21.8570861816406,45.0097503662109,66.8668365478516,0.0728084194363844,0.14993255533497,0.222740974771355,93.3,11,-2,-4,1,-1,2,0,2
"188","00-0036355","Justin Herbert","QB","LAC",10,16,293.621337890625,17.2718434053309,258.889099121094,298.533843994141,351.147674560547,15.2287705365349,17.5608143525965,20.6557455623851,6,11,8,"justinherbert",283.57791274,92.2585754394531,0.309038915672368,10.043425150625,14,52.6138305664062,39.6447448730469,92.2585754394531,0.176240756701069,0.132798158971299,0.309038915672368,85.5,9,1,6,-2,3,3,8,-1
"189","00-0039918","Caleb Williams","QB","CHI",11,17,293.156616210938,17.2445068359375,216.508102416992,276.630920410156,356.133239746094,12.7357707304113,16.2724070829504,20.9490141027114,14,16,5,"calebwilliams",281.92016557,139.625137329102,0.504734384435701,11.2364506409375,16,79.5023193359375,60.1228179931641,139.625137329102,0.287394913114053,0.217339471321647,0.504734384435701,88.9,10,5,11,-6,0,-4,2,-1
"190","00-0039910","Jayden Daniels","QB","WAS",12,18,291.62841796875,17.1546128216912,168.287887573242,305.381072998047,353.138031005859,9.89928750430836,17.9635925292969,20.7728253532858,23,7,6,"jaydendaniels",317.48994413,184.850143432617,0.605309758125709,-25.86152616125,5,47.7569580078125,137.093185424805,184.850143432617,0.156384799945077,0.448924958180632,0.605309758125709,53.1,4,-2,-1,-3,-2,-19,-18,-8
"191","00-0033077","Dak Prescott","QB","DAL",13,21,286.029510498047,16.8252653234145,240.581802368164,281.713562011719,324.0732421875,14.1518707275391,16.5713860006893,19.0631318933824,12,13,12,"dakprescott",286.11130176,83.4914398193359,0.296369969635551,-0.0817912619531285,13,42.3596801757812,41.1317596435547,83.4914398193359,0.150364362557807,0.146005607077744,0.296369969635551,71.8,7,-5,1,-6,0,-5,1,-6
"192","00-0036442","Joe Burrow","QB","CIN",14,22,283.684326171875,16.6873133042279,213.425033569336,278.756652832031,314.941986083984,12.5544137393727,16.3974501665901,18.5259991814108,15,14,18,"joeburrow",304.32823765,101.516952514648,0.36417768502845,-20.643911478125,6,36.1853332519531,65.3316192626953,101.516952514648,0.129809756589943,0.234367928438507,0.36417768502845,53.5,5,-13,-12,-9,-8,-10,-9,-9
"193","00-0033106","Jared Goff","QB","DET",15,23,282.438201904297,16.6140118767233,255.931823730469,277.396179199219,296.431427001953,15.0548131606158,16.3174223058364,17.4371427648208,8,15,23,"jaredgoff",269.06403073,40.4996032714844,0.145999138807167,13.3741711742969,17,19.0352478027344,21.46435546875,40.4996032714844,0.0686211607444807,0.0773779780626858,0.145999138807167,136.6,16,-7,-6,1,2,8,9,1
"194","00-0034855","Baker Mayfield","QB","TB",16,25,270.795318603516,15.9291363884421,241.902893066406,282.201751708984,309.173248291016,14.2295819450827,16.600103041705,18.1866616641774,11,12,19,"bakermayfield",264.72767204,67.2703552246094,0.238376816647052,6.06764656351561,20,26.9714965820312,40.2988586425781,67.2703552246094,0.0955752273637377,0.142801589283314,0.238376816647052,146.4,18,-1,1,6,8,7,9,2
"195","00-0035710","Daniel Jones","QB","IND",17,26,270.681182861328,15.9224225212546,207.424530029297,269.749572753906,319.8017578125,12.2014429428998,15.8676219267004,18.8118681066176,17,17,14,"danieljones",266.58418767,112.377227783203,0.416598353190814,4.09699519132812,18,50.0521850585938,62.3250427246094,112.377227783203,0.18555056287061,0.231047790320205,0.416598353190814,160.3,21,7,4,4,1,4,1,4
"196","00-0036264","Jordan Love","QB","GB",18,27,268.442718505859,15.7907481474035,243.601165771484,267.115783691406,292.462860107422,14.3294803394991,15.712693158318,17.2036976533778,10,19,24,"jordanlove",263.44221537,48.8616943359375,0.182923276418538,5.00050313585939,21,25.3470764160156,23.5146179199218,48.8616943359375,0.0948917209823086,0.0880315554362292,0.182923276418538,155.2,20,-4,-3,1,2,10,11,2
"197","00-0033119","Jacoby Brissett","QB","ARI",19,29,266.798278808594,15.6940164005055,197.851577758789,261.982391357422,285.588104248047,11.6383281034582,15.4107289033778,16.7993002498851,18,20,28,"jacobybrissett",198.53317561,87.7365264892578,0.334894746302087,68.2651031985937,28,23.605712890625,64.1308135986328,87.7365264892578,0.0901041965771653,0.244790549724922,0.334894746302087,169.9,27,-1,0,7,8,9,10,8
"198","00-0039163","C.J. Stroud","QB","HOU",20,33,248.42594909668,14.6132911233341,192.696090698242,239.090225219727,307.941741943359,11.3350641587201,14.064130895278,18.1142201143153,20,24,20,"cjstroud",246.0558333,115.245651245117,0.482017410536985,2.3701157966797,22,68.8515167236328,46.3941345214844,115.245651245117,0.287972946867056,0.194044463669929,0.482017410536985,165.4,23,3,2,-1,-2,3,2,3
"199","00-0034869","Sam Darnold","QB","SEA",21,38,239.731536865234,14.1018551097197,210.116714477539,255.239852905273,301.051483154297,12.3598067339729,15.0141089944278,17.7089107737822,16,21,22,"samdarnold",242.53529056,90.9347686767578,0.356271826839307,-2.80375369476559,23,45.8116302490234,45.1231384277344,90.9347686767578,0.179484628781797,0.17678719805751,0.356271826839307,162.5,22,0,1,1,2,6,7,1
"200","00-0040743","Tyler Shough","QB","NO",22,39,239.555557250977,14.0915033677045,156.908584594727,219.218124389648,282.84228515625,9.22991674086627,12.8951837876264,16.6377814797794,24,30,30,"tylershough",265.55383082,125.933700561523,0.574467557881679,-25.9982735690234,19,63.6241607666016,62.3095397949219,125.933700561523,0.29023221024149,0.284235347640189,0.574467557881679,152.3,19,-11,-11,-11,-11,-5,-5,-3
"201","00-0035228","Kyler Murray","QB","MIN",24,42,233.491119384766,13.7347717285156,123.189735412598,234.1298828125,303.148071289062,7.24645502427045,13.7723460477941,17.8322394875919,32,28,21,"kylermurray",283.38791842,179.958335876465,0.768626087856467,-49.8967990352344,15,69.0181884765625,110.940147399902,179.958335876465,0.294785901088221,0.473840186768245,0.768626087856467,137.2,17,-4,-6,-11,-13,-15,-17,-7
"202","00-0037834","Brock Purdy","QB","SF",26,49,225.881042480469,13.2871201459099,128.213714599609,267.322906494141,316.085266113281,7.54198321174173,15.7248768525965,18.5932509478401,30,18,17,"brockpurdy",292.04553947,187.871551513672,0.702788825610011,-66.1644969895312,10,48.7623596191406,139.109191894531,187.871551513672,0.182409956029,0.520378869581011,0.702788825610011,110.3,15,-2,-7,-3,-8,-15,-20,-11
"203","00-0023459","Aaron Rodgers","QB","PIT",27,53,221.916915893555,13.0539362290326,173.059967041016,252.449035644531,282.602233886719,10.1799980612362,14.8499432732077,16.6236608168658,22,22,31,"aaronrodgers",218.83449964,109.542266845703,0.433918341442776,3.0824162535547,27,30.1531982421875,79.3890686035156,109.542266845703,0.119442715101695,0.31447562634108,0.433918341442776,169.2,25,-6,-4,3,5,3,5,-2
"204","00-0040676","Cam Ward","QB","TEN",28,54,221.377243041992,13.022190767176,156.770751953125,236.216171264648,289.335266113281,9.22180893841912,13.8950688979205,17.0197215360754,25,27,25,"camward",219.56489345,132.564514160156,0.561199995116488,1.81234959199219,26,53.1190948486328,79.4454193115234,132.564514160156,0.224874929452311,0.336325065664177,0.561199995116488,169.2,25,0,1,-2,-1,0,1,-3
"205","00-0039917","Michael Penix Jr.","QB","ATL",30,56,220.770446777344,12.9864968692555,130.233795166016,217.288391113281,286.822692871094,7.66081148035386,12.7816700654871,16.8719231100643,29,31,27,"michaelpenix",113.20608226,156.588897705078,0.720650085827374,107.564364517344,31,69.5343017578125,87.0545959472656,156.588897705078,0.320009280760708,0.400640805066666,0.720650085827374,170.1,29,2,4,-2,0,0,2,-1
"206","00-0030565","Geno Smith","QB","NYJ",34,98,180.98747253418,10.6463219137753,137.236938476562,198.675750732422,264.581909179688,8.07276108685662,11.686808866613,15.5636417164522,27,34,35,"genosmith",233.16272396,127.344970703125,0.640968866274145,-52.1752514258203,25,65.9061584472656,61.4388122558594,127.344970703125,0.331727240009419,0.309241626264726,0.640968866274145,170.1,29,-6,-10,-5,-9,2,-2,-5
"207","00-0036212","Tua Tagovailoa","QB","ATL",36,104,176.042343139648,10.3554319493911,139.088302612305,195.208557128906,265.712799072266,8.18166485954733,11.4828563017004,15.6301646513097,26,35,34,"tuatagovailoa",115.24569583,126.624496459961,0.648662632019478,60.7966473096484,30,70.5042419433594,56.1202545166016,126.624496459961,0.361173931001405,0.287488701018073,0.648662632019478,170.1,29,-5,-4,-6,-5,3,4,-7
"208","00-0038128","Malik Willis","QB","MIA",39,132,154.850891113281,9.10887594784007,54.9226837158203,177.308181762695,230.413986206055,3.23074610093061,10.4298930448644,13.5537638944738,40,38,42,"malikwillis",239.77663465,175.491302490234,0.989752986836825,-84.9257435367188,24,53.1058044433594,122.385498046875,175.491302490234,0.299511302385554,0.690241684451271,0.989752986836825,167.6,24,-18,-18,-14,-14,-16,-16,-15
"209","00-0040668","Shedeur Sanders","QB","CLE",53,189,120.692741394043,7.099573023179,38.5317611694336,136.470031738281,191.474670410156,2.26657418643727,8.02764892578125,11.2632159064798,46,47,55,"shedeursanders",142.55510857,152.942909240723,1.12070692219104,-21.862367175957,29,55.004638671875,97.9382705688477,152.942909240723,0.403052875208247,0.717654046982792,1.12070692219104,169.9,27,-28,-26,-20,-18,-19,-17,-26
